item,itemLabel,coords,image,dgpcid
http://www.wikidata.org/entity/Q66815376,Castro de Ribas,Point(-7.398629 41.584464),,74445
http://www.wikidata.org/entity/Q66815377,Casa do Arco,Point(-7.323309 41.614121),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Arco%2001.jpg,74683
http://www.wikidata.org/entity/Q66815378,Conjunto - ponte de Valpaços e alminhas,Point(-7.286944 41.64267),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Vale%20de%20Casas%20e%20Alminhas%2001.jpg,74684
http://www.wikidata.org/entity/Q66815379,Igreja de Possacos,Point(-7.273434 41.613363),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Possacos%2003.jpg,74685
http://www.wikidata.org/entity/Q66815380,Igreja Matriz de Santa Valha,Point(-7.279452 41.682905),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Santa%20Valha%2001.jpg,341963
http://www.wikidata.org/entity/Q66815381,Estátua do marco,Point(-7.601182 41.421902),,72790
http://www.wikidata.org/entity/Q66815382,Capela da Aldeia de Cidadelhe (altar de talha dourada),Point(-7.639622 41.511468),,74441
http://www.wikidata.org/entity/Q66815383,Pelourinho de Vila Pouca de Aguiar,Point(-7.643331 41.496178),,74442
http://www.wikidata.org/entity/Q66815384,Recinto fortificado de Cidadelha (muralha),Point(-7.652281 41.516654),,74443
http://www.wikidata.org/entity/Q66815385,Minas romanas de Tresminas,Point(-7.524175 41.49588),,74605
http://www.wikidata.org/entity/Q66815386,Igreja de Santa Eulália,Point(-7.653651 41.558347),,156244
http://www.wikidata.org/entity/Q66815387,Ponte do Arco,Point(-7.608106 41.406562),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20romana%20-%20panoramio%20-%20Belarmino%20Ribeiro.jpg,5980582
http://www.wikidata.org/entity/Q66815388,Ponte de Cidadelha,Point(-7.64808 41.500061),,6049479
http://www.wikidata.org/entity/Q66815389,Alto dos Canastros,Point(-7.596184 41.439271),,8128256
http://www.wikidata.org/entity/Q66815390,Barragem romana de Tinhela de Baixo - Sul,Point(-7.583682 41.508547),,8706813
http://www.wikidata.org/entity/Q66815391,Barragem romana de Tinhela de Baixo - Norte,Point(-7.576588 41.51499),,8706830
http://www.wikidata.org/entity/Q66815392,Túnel do Pedroso,Point(-7.575710773 41.500797271),,8706835
http://www.wikidata.org/entity/Q66815393,Capela de Santa Maria Madalena,Point(-7.616955 41.3484),,70914
http://www.wikidata.org/entity/Q66815394,Cruzeiro do Senhor dos Aflitos,Point(-7.733085 41.311044),,71080
http://www.wikidata.org/entity/Q66815395,Capela do Espírito Santo,Point(-7.738711 41.288832),,71085
http://www.wikidata.org/entity/Q66815396,Casa das Quartas,Point(-7.7188 41.30379),,71516
http://www.wikidata.org/entity/Q66815397,Igreja do Salvador,Point(-7.695569 41.313789),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20paroquial%20de%20Moucos%2001.jpg,73835
http://www.wikidata.org/entity/Q66815398,Igreja de Constantim (incluindo as capelas anexas e o altar-mor de talha com sacrário giratório),Point(-7.708188 41.283042),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Constantim%2001.jpg,74255
http://www.wikidata.org/entity/Q66815399,Marco granítico 56 e 57,Point(-7.736836 41.283144),,74482
http://www.wikidata.org/entity/Q66815400,Marco granítico 60,Point(-7.741621 41.28136),,74483
http://www.wikidata.org/entity/Q66815401,Marco granítico 61,Point(-7.736846 41.281344),,74484
http://www.wikidata.org/entity/Q66815402,Marco granítico 62,Point(-7.739223 41.283153),,74485
http://www.wikidata.org/entity/Q66815404,Marco granítico 63,Point(-7.734552 41.266029),,74486
http://www.wikidata.org/entity/Q66815405,Marco granítico 64,Point(-7.739244 41.279551),,74487
http://www.wikidata.org/entity/Q66815406,Marco granítico 65,Point(-7.674238 41.358546),,74488
http://www.wikidata.org/entity/Q66815407,Marco granítico 66,Point(-7.741862 41.240842),,74489
http://www.wikidata.org/entity/Q66815408,Marco granítico 67,Point(-7.739234 41.281352),,74490
http://www.wikidata.org/entity/Q66815409,Marco granítico 59,Point(-7.72245 41.292999),,74491
http://www.wikidata.org/entity/Q66815410,Marco granítico 58,Point(-7.735724 41.269634),,74492
http://www.wikidata.org/entity/Q66815411,Marco granítico 68,Point(-7.747932 41.222854),,74679
http://www.wikidata.org/entity/Q66815412,Marco granítico 69,Point(-7.750317 41.222862),,74680
http://www.wikidata.org/entity/Q66815413,Marco granítico 70,Point(-7.745547 41.222846),,74681
http://www.wikidata.org/entity/Q66815414,Capela de Arroios,Point(-7.705783 41.285735),,74847
http://www.wikidata.org/entity/Q66815415,Marco granítico 77,Point(-7.658602 41.207215),,75048
http://www.wikidata.org/entity/Q66815417,Capela de Nossa Senhora do Loreto,Point(-7.658576 41.210816),,75049
http://www.wikidata.org/entity/Q66815418,Marco granítico 74,Point(-7.657481 41.197305),,75050
http://www.wikidata.org/entity/Q66815419,Marco granítico 75,Point(-7.660973 41.209025),,75051
http://www.wikidata.org/entity/Q66815420,Marco granítico 76,Point(-7.656204 41.209006),,75052
http://www.wikidata.org/entity/Q66815421,Marco granítico 78,Point(-7.656165 41.214408),,75053
http://www.wikidata.org/entity/Q66815422,Marco granítico 79,Point(-7.658589 41.209015),,75054
http://www.wikidata.org/entity/Q66815423,Igreja Paroquial de Vila Marim,Point(-7.776084 41.309384),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20paroquial%20Vila%20Marim.jpg,156245
http://www.wikidata.org/entity/Q66815424,Igreja de São Paulo,Point(-7.744533 41.297505),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S.%20Paulo%20-%20Vila%20Real.jpg,341964
http://www.wikidata.org/entity/Q66814901,"Casa na Rua dos Oleiros do Brasil, 51",Point(-8.197358 39.460201),,7042313
http://www.wikidata.org/entity/Q66814902,"Casa na Rua dos Oleiros do Brasil, 55",Point(-8.197358 39.460201),,7042325
http://www.wikidata.org/entity/Q66814903,"Casa na Rua José Estêvão, 37",Point(-8.199718 39.461947),,7042343
http://www.wikidata.org/entity/Q66814904,"Casa na Rua José Estêvão, 3-A",Point(-8.199718 39.461947),,7042357
http://www.wikidata.org/entity/Q66814905,"Casa na Rua José Estêvão, 30",Point(-8.199718 39.461947),,7042399
http://www.wikidata.org/entity/Q66814906,"Casa na Rua José Estêvão, 49",Point(-8.199718 39.461947),,7045005
http://www.wikidata.org/entity/Q66814908,"Casa na Travessa do Pacheco, 8",Point(-8.199718 39.461947),,71572
http://www.wikidata.org/entity/Q66814909,Igreja de Nossa Senhora da Assunção,Point(-8.689456 39.515121),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Minde%20-%20Portugal%20%287232615096%29.jpg,72744
http://www.wikidata.org/entity/Q66814910,Gruta da Marmota,Point(-8.690683 39.441746),,74456
http://www.wikidata.org/entity/Q66814911,Tectos de duas salas do Palácio de Landal,Point(-8.674425 39.141885),,73982
http://www.wikidata.org/entity/Q66814913,Estações arqueológicas da Quinta dos Patudos,Point(-8.585762 39.249316),,72937
http://www.wikidata.org/entity/Q66814914,"Estação arqueológica do Cabeço da Bruxa, Quinta da Goucha",Point(-8.604762 39.240863),,73605
http://www.wikidata.org/entity/Q66814915,Fachada do antigo Palácio de D. Miguel,Point(-8.871773 38.937447),http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20do%20antigo%20Pal%C3%A1cio%20de%20D.%20Miguel.jpg,71693
http://www.wikidata.org/entity/Q66814916,Aldeia da Palhota,Point(-8.777048 39.061995),,69964
http://www.wikidata.org/entity/Q66814917,Cruzeiro do Cartaxo,Point(-8.790433 39.162328),http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20do%20Senhor%20dos%20Aflitos%20-%20Cartaxo%20-%20Portugal%20%283326957378%29.jpg,70683
http://www.wikidata.org/entity/Q66814918,Pelourinho do Cartaxo,Point(-8.787101 39.159816),,74762
http://www.wikidata.org/entity/Q66814921,Ponte de Santo Antoninho,Point(-8.324884 39.482558),,70868
http://www.wikidata.org/entity/Q66814922,Casa de Camões,Point(-8.314395 39.471767),,74453
http://www.wikidata.org/entity/Q66814923,Igreja de São Julião (Constância),Point(-8.337985 39.477616),,341175
http://www.wikidata.org/entity/Q66814925,Ponte da Coroa,Point(-8.538058 38.961388),,71048
http://www.wikidata.org/entity/Q66814926,"Casa dos Cota Falcões, incluindo os pátios e toda a zona construída",Point(-8.52598 38.959583),,71257
http://www.wikidata.org/entity/Q66814927,Igreja Matriz do Beco,Point(-8.297827 39.771157),,73417
http://www.wikidata.org/entity/Q66814928,Pelourinho de Pias,Point(-8.331749 39.716172),,73738
http://www.wikidata.org/entity/Q66814929,Igreja de Dornes,Point(-8.269349 39.771293),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Dornes%20%282%29.jpg,73795
http://www.wikidata.org/entity/Q66814930,Capela de São Pedro de Castro,Point(-8.234051 39.689523),,74613
http://www.wikidata.org/entity/Q66814931,Igreja de Nossa Senhora da Graça (Areias),Point(-8.344493 39.734307),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20das%20Areias.jpg,74705
http://www.wikidata.org/entity/Q66814932,Ruínas da Torre do Langalhão,Point(-8.384306 39.746755),,74706
http://www.wikidata.org/entity/Q66814933,Gruta de Avecasta,Point(-8.40339 39.746226),http://commons.wikimedia.org/wiki/Special:FilePath/Gruta%20e%20esta%C3%A7%C3%A3o%20arqueol%C3%B3gica%20da%20Avecasta.jpg,340518
http://www.wikidata.org/entity/Q66814934,Pelourinho da Golegã,Point(-8.487334 39.401572),http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20da%20Goleg%C3%A3%20-%20Portugal%20%28737962183%29.jpg,74448
http://www.wikidata.org/entity/Q66814935,Capela de São José,Point(-8.528345 39.347199),,74451
http://www.wikidata.org/entity/Q66814936,Castro de São Miguel de Amêndoa,Point(-8.06458 39.667968),,69771
http://www.wikidata.org/entity/Q66814937,Torre da antiga igreja de Nossa Senhora da Conceição de Amêndoa,Point(-8.064357 39.657431),,71087
http://www.wikidata.org/entity/Q66814938,Ermida de Nossa Senhora do Pranto,Point(-7.938763 39.567222),,71526
http://www.wikidata.org/entity/Q66814939,Capela de Nossa Senhora da Visitação do Carvoeiro,Point(-7.922519 39.622674),,72231
http://www.wikidata.org/entity/Q66814940,Igreja de Nossa Senhora da Conceição,Point(-7.995817 39.551091),,73223
http://www.wikidata.org/entity/Q66814941,"Ponte da Ladeira dos Envendos, sobre a ribeira de Pracana",Point(-7.851487 39.624147),,73450
http://www.wikidata.org/entity/Q66814942,Pelourinho de Mação,Point(-7.998144 39.551094),,73509
http://www.wikidata.org/entity/Q66814943,Castelo Velho,Point(-7.960967 39.576804),http://commons.wikimedia.org/wiki/Special:FilePath/CasteloCarat%C3%A3o.JPG,73510
http://www.wikidata.org/entity/Q66814944,Ermida de Santo António,Point(-8.007447 39.553806),,73890
http://www.wikidata.org/entity/Q66814945,Estação arqueológica romana de Vale de Junco,Point(-8.034313 39.478174),,74080
http://www.wikidata.org/entity/Q66814946,Ponte de Pedra da Ribeira de Isna,Point(-8.055082321 39.735786437),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Romana%20dos%20Tr%C3%AAs%20Concelhos%20-%20Sambal%20-%20Portugal%20%2820875768138%29.jpg,74517
http://www.wikidata.org/entity/Q66814946,Ponte de Pedra da Ribeira de Isna,Point(-8.055082321 39.735786437),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Romana%20dos%20Tr%C3%AAs%20Concelhos%20-%20Sambal%20-%20Portugal%20%2820875768138%29.jpg,74517
http://www.wikidata.org/entity/Q66814946,Ponte de Pedra da Ribeira de Isna,Point(-8.055082321 39.735786437),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Romana%20dos%20Tr%C3%AAs%20Concelhos%20-%20Sambal%20-%20Portugal%20%2820875768138%29.jpg,74517
http://www.wikidata.org/entity/Q66814947,Os dois frescos de Santo Ambrósio e de Santo Agostinho na Capela de Nossa Senhora da Conceição,Point(-8.563212 39.700522),,72934
http://www.wikidata.org/entity/Q66814948,Igreja do Olival,Point(-8.603856 39.71219),,73571
http://www.wikidata.org/entity/Q66814949,Antiga Vila de Ourém,Point(-8.592151 39.642074),,74242
http://www.wikidata.org/entity/Q66814950,Pelourinho de Ourém,Point(-8.591201 39.642861),http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Our%C3%A9m%20-%20Portugal%20%2831695333941%29.jpg,74243
http://www.wikidata.org/entity/Q66814951,Cripta e Túmulo do Marquês de Valença na Igreja Matriz de Ourém,Point(-8.591625 39.64349),http://commons.wikimedia.org/wiki/Special:FilePath/Diogo%20Pires-o-Velho%20T%C3%BAmulo%20Conde%20de%20Our%C3%A9m%20IMG%201911.JPG,74244
http://www.wikidata.org/entity/Q66814952,Casas onde nasceram os videntes de Fátima,Point(-8.668768 39.612978),,74281
http://www.wikidata.org/entity/Q66814953,Gruta em Nossa Senhora da Luz,Point(-8.989913 39.346882),,70288
http://www.wikidata.org/entity/Q66814954,Pelourinho de Azambujeira,Point(-8.793107 39.269841),http://commons.wikimedia.org/wiki/Special:FilePath/PelourinhoAzambujeira.jpg,73496
http://www.wikidata.org/entity/Q66814955,Capela do antigo Paço Real de Salvaterra de Magos,Point(-8.791951 39.02865),,74283
http://www.wikidata.org/entity/Q66814956,Falcoaria do antigo Paço Real de Salvaterra de Magos,Point(-8.79294 39.026942),,74283
http://www.wikidata.org/entity/Q66814957,Estação arqueológica de Chões de Alpompé,Point(-8.598851 39.327671),,69673
http://www.wikidata.org/entity/Q66814958,Templo romano de Scallabis,Point(-8.676336 39.235255),,69933
http://www.wikidata.org/entity/Q66814959,Núcleo Museológico dos Caminhos de Ferro de Santarém,Point(-8.675119 39.242131),,70823
http://www.wikidata.org/entity/Q66814960,Casa e capela da Quinta de Nossa Senhora da Saúde (Santarém),Point(-8.675969 39.256047),,70824
http://www.wikidata.org/entity/Q66814961,Moinho manuelino da Ribeira de Pernes,Point(-8.658118 39.386112),http://commons.wikimedia.org/wiki/Special:FilePath/Moinho%20manuelino%20da%20Ribeira%20de%20Pernes%2006.jpg,70848
http://www.wikidata.org/entity/Q66814962,Igreja de Nossa Senhora da Conceição,Point(-8.781908035 39.314773559),http://commons.wikimedia.org/wiki/Special:FilePath/IgrejaMatrizAbitureiras%201.jpg,70867
http://www.wikidata.org/entity/Q66814963,Convento das Capuchas,Point(-8.681804 39.2325),,70973
http://www.wikidata.org/entity/Q66814964,"Varanda quinhentista na Travessa dos Surradores, nº 26",Point(-8.682405 39.236685),,71061
http://www.wikidata.org/entity/Q66814965,Antigo Hospital de Santa Iria,Point(-8.673969 39.236157),,71071
http://www.wikidata.org/entity/Q66814966,Túmulo de Fernão Rodrigues Redondo na capela de São Pedro,Point(-8.683712 39.23493),,71105
http://www.wikidata.org/entity/Q66814967,Túmulo de João Afonso,Point(-8.683862 39.234922),,71106
http://www.wikidata.org/entity/Q66814968,Pelourinho de Alcanede,Point(-8.821409 39.415537),,71108
http://www.wikidata.org/entity/Q66814969,Oratório na fachada testeira da Igreja de São Nicolau,Point(-8.683862 39.234922),,71502
http://www.wikidata.org/entity/Q66814970,Antigo Matadouro Municipal (Santarém),Point(-8.686923 39.229512),,71702
http://www.wikidata.org/entity/Q66814971,Edifício em Santarém - Antiga Agência do Banco de Portugal (Santarém),Point(-8.679566383 39.235950469),,71703
http://www.wikidata.org/entity/Q66814972,Conjunto edificado do Solar dos Sousa Coutinhos - Palácio Landal,Point(-8.684292 39.236555),,71709
http://www.wikidata.org/entity/Q66814973,Mercado Municipal de Santarém,Point(-8.68657 39.237946),http://commons.wikimedia.org/wiki/Special:FilePath/Santar%C3%A9m%20Mercado%20Municipal%20635.jpg,71710
http://www.wikidata.org/entity/Q66814974,Igreja de Santa Marta de Alcanhões,Point(-8.660577 39.297477),,71792
http://www.wikidata.org/entity/Q66814975,Albergaria de São Martinho (ruínas),Point(-8.678972 39.236172),,72405
http://www.wikidata.org/entity/Q66814976,Centro histórico de Santarém,Point(-8.685177 39.237069),http://commons.wikimedia.org/wiki/Special:FilePath/Centro%20Hist%C3%B3rico%20de%20Santar%C3%A9m%2007.jpg,72639
http://www.wikidata.org/entity/Q66814977,Igreja de São Brás,Point(-8.733766 39.306554),,72658
http://www.wikidata.org/entity/Q66814978,Janela manuelina de uma Casa da Praça Sá da Bandeira,Point(-8.684852 39.23707),http://commons.wikimedia.org/wiki/Special:FilePath/Janela%20manuelina%20de%20uma%20Casa%20da%20Pra%C3%A7a%20S%C3%A1%20da%20Bandeira.jpg,73491
http://www.wikidata.org/entity/Q66814979,Pelourinho de Santarém,Point(-8.679871 39.235553),,73492
http://www.wikidata.org/entity/Q66814980,Chafariz de Palhais,Point(-8.674599 39.23982),,73493
http://www.wikidata.org/entity/Q66814981,Penitenciária Distrital de Santarém,Point(-8.694714 39.236365),,73587
http://www.wikidata.org/entity/Q66814982,Vestígios do Paço incorporados no edifício do Seminário,Point(-8.683931 39.236399),,74859
http://www.wikidata.org/entity/Q66814983,Câmara Municipal de Santarém,Point(-8.687149 39.239095),,74860
http://www.wikidata.org/entity/Q66814984,Varanda renascença de uma casa na Rua de João Afonso,Point(-8.683892 39.2343),,75019
http://www.wikidata.org/entity/Q66814985,Café Central,Point(-8.684326171 39.235618591),,155848
http://www.wikidata.org/entity/Q66814986,Igreja de Nossa Senhora da Purificação,Point(-8.662455 39.386685),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Pernes%2003.jpg,5773982
http://www.wikidata.org/entity/Q66814987,Igreja de Santa Maria no Casal da Charneca,Point(-8.793651 39.23987),,7457454
http://www.wikidata.org/entity/Q66814988,"Jazidas de Vale de Meios e Algar de Potes com pegadas de dinossáurios terópodes, em Vale de Meios e Algar dos Potes",Point(-8.821404 39.415014),,7457493
http://www.wikidata.org/entity/Q66814989,"Edifício na Rua 5 de Outubro, nº19 a nº23 - Edifício pertencente ao Senhor Valentim",Point(-8.167998 39.533151),,71538
http://www.wikidata.org/entity/Q66814990,"Capela de Nossa Senhora da Lapa, incluindo a lapa que lhe fica fronteira",Point(-8.119145 39.53766),,74374
http://www.wikidata.org/entity/Q66814991,Pelourinho do Sardoal,Point(-8.16095 39.533189),http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20do%20Sardoal%20-%20Portugal%20%287744994916%29.jpg,74824
http://www.wikidata.org/entity/Q66814992,Casa Grande,Point(-8.160859 39.539728),,74825
http://www.wikidata.org/entity/Q66814993,"Fachada quinhentista do prédio da Rua Direita da Várzea Pequena, esquina da Rua dos Oleiros",Point(-8.414969 39.604299),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Manuel%20Guimar%C3%A3es%20Tomar.jpg,70236
http://www.wikidata.org/entity/Q66814994,Janela de Cunhal Quinhentista,Point(-8.41568 39.601631),,70241
http://www.wikidata.org/entity/Q66814996,Palácio de Alvaiázere,Point(-8.412956 39.601701),,70917
http://www.wikidata.org/entity/Q66814997,Casa de Vieira Guimarães,Point(-8.412082 39.604549),,70918
http://www.wikidata.org/entity/Q66814998,Quinta da Anunciada Velha,Point(-8.447438 39.595776),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20da%20Anunciada%20Velha%200177.jpg,70985
http://www.wikidata.org/entity/Q66814999,Açude da Fábrica de Fiação de Tomar,Point(-8.406914 39.620129),http://commons.wikimedia.org/wiki/Special:FilePath/A%C3%A7ude%20de%20Pedra%20de%20Tomar.jpg,71263
http://www.wikidata.org/entity/Q66815000,Gruta do Caldeirão,Point(-8.416742 39.647138),,71949
http://www.wikidata.org/entity/Q66815001,"Trechos arquitectónicos que restam dos edifícios dos Estaus, incorporados nos prédios que fazem esquina da Rua Torres Pinheiro para a dos Arcos e a da Saboaria",Point(-8.411991 39.602127),,72739
http://www.wikidata.org/entity/Q66815002,Cerca do Convento de Cristo,Point(-8.421584 39.601758),http://commons.wikimedia.org/wiki/Special:FilePath/Mata%20Nacional%20dos%20Sete%20Montes.jpg,72741
http://www.wikidata.org/entity/Q66815003,Edifício dos Paços do Concelho em Tomar,Point(-8.415501 39.603514),http://commons.wikimedia.org/wiki/Special:FilePath/Tomar-Pra%C3%A7a%20da%20Republica.jpg,72742
http://www.wikidata.org/entity/Q66815005,Fórum romano de Tomar,Point(-8.408117 39.603195),http://commons.wikimedia.org/wiki/Special:FilePath/Ru%C3%ADnas%20do%20f%C3%B3rum%20romano%20de%20Tomar.jpg,73221
http://www.wikidata.org/entity/Q66815006,Capela de São Gregório,Point(-8.415073 39.607073),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Greg%C3%B3rio%20-%20Tomar%20-%20Portugal%20%283059803354%29.jpg,73222
http://www.wikidata.org/entity/Q66815007,Convento de Santa Iria (parte),Point(-8.410417 39.604445),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20Santa%20Iria%20Tomar.jpg,73505
http://www.wikidata.org/entity/Q66815008,Arco das Freiras,Point(-8.41009 39.604347),http://commons.wikimedia.org/wiki/Special:FilePath/Arco%20de%20Tomar.jpg,73506
http://www.wikidata.org/entity/Q66815010,Corpo do edifício onde se encontra o Pego de Santa Iria,Point(-8.410754 39.604237),http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Iria.jpg,73507
http://www.wikidata.org/entity/Q66815011,Edifício da Geradora incluindo máquinas e acessórios,Point(-8.411485 39.603477),http://commons.wikimedia.org/wiki/Special:FilePath/Central%20geradora%20de%20Tomar.jpg,73601
http://www.wikidata.org/entity/Q66815012,Padrão de D. Sebastião,Point(-8.407911 39.595057),http://commons.wikimedia.org/wiki/Special:FilePath/Padr%C3%A3o%20de%20D.%20Sebasti%C3%A3o%20Tomar.jpg,73893
http://www.wikidata.org/entity/Q66815013,Casa da Quinta da Granja,Point(-8.404443 39.627967),,74211
http://www.wikidata.org/entity/Q66815014,Casa do Mogo de Melo,Point(-8.535325 39.479524),,70998
http://www.wikidata.org/entity/Q66815015,Casa onde nasceu o general Humberto Delgado,Point(-8.551184 39.424318),,71550
http://www.wikidata.org/entity/Q66815016,Ermida de Nossa Senhora dos Prazeres,Point(-8.536005 39.486511),,71724
http://www.wikidata.org/entity/Q66815017,Lapa da Bugalheira,Point(-8.616063 39.502426),,73617
http://www.wikidata.org/entity/Q66815018,"Unidade de Turismo Casa dos Arrábidos (antigo Convento dos Frades Arrábidos, contíguo à Capela de Santo António)",Point(-8.539847 39.475707),,342160
http://www.wikidata.org/entity/Q66815019,Igreja de Nossa Senhora da Conceição,Point(-8.399649 39.459749),,71880
http://www.wikidata.org/entity/Q66815020,Igreja da Misericórdia de Tancos,Point(-8.398841 39.46121),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Miseric%C3%B3rdia%20de%20Tancos.jpg,74299
http://www.wikidata.org/entity/Q66815021,Estação arqueológica do Senhor dos Mártires,Point(-8.519868 38.372317),,70490
http://www.wikidata.org/entity/Q66815022,Ermida,Point(-8.214951 38.298246),http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20de%20N.%20Sra.%20do%20Bom%20Sucesso%20-%20Torr%C3%A3o%20-%20Portugal%20%282866422848%29.jpg,71316
http://www.wikidata.org/entity/Q66815023,Igreja da Misericórdia de Alcácer do Sal,Point(-8.511158 38.37135),,71317
http://www.wikidata.org/entity/Q66815024,Igreja de Santiago,Point(-8.505589 38.372823),http://commons.wikimedia.org/wiki/Special:FilePath/Alc%C3%A1cer%20do%20Sal%20-%20Portugal%20%28255190033%29.jpg,73840
http://www.wikidata.org/entity/Q66815025,Igreja do Convento dos Frades,Point(-8.503292 38.371028),,73841
http://www.wikidata.org/entity/Q66815026,"Igreja do Senhor dos Mártires, Capela de São Bartolomeu e Capela de Maria Resende",Point(-8.523306 38.373206),,74372
http://www.wikidata.org/entity/Q66815027,Pelourinho de Alcácer do Sal,Point(-8.506618 38.374792),,74669
http://www.wikidata.org/entity/Q66815028,Igreja matriz de Alcácer do Sal,Point(-8.51644 38.373229),http://commons.wikimedia.org/wiki/Special:FilePath/Alcacer%20September%202013-2.jpg,74821
http://www.wikidata.org/entity/Q66815029,"Habitação na Rua Freitas, 8",Point(-8.227814 38.294594),,155592
http://www.wikidata.org/entity/Q66815030,Olaria romana do Porto dos Cacos,Point(-8.845228195 38.690322875),,70838
http://www.wikidata.org/entity/Q66815031,Pórtico do antigo Convento de São Francisco (Alcochete),Point(-8.96918 38.732998),,71046
http://www.wikidata.org/entity/Q66815032,Capela de Nossa Senhora da Vida,Point(-8.962004 38.756902),,74209
http://www.wikidata.org/entity/Q66815033,Igreja da Misericórdia de Alcochete,Point(-8.963708 38.756016),,74210
http://www.wikidata.org/entity/Q66815034,Fábrica romana de salga de Cacilhas,Point(-9.147864 38.686182),,69703
http://www.wikidata.org/entity/Q66815035,"Nora de ferro ((Nora de ferro da Escola Básica Comandante Conceição e Silva)), situada nos terrenos da Escola Básica Comandante Conceição e Silva",Point(-9.168377 38.670148),,70916
http://www.wikidata.org/entity/Q66815036,Edifício da antiga Igreja de São Sebastião,Point(-9.160397 38.678551),,71481
http://www.wikidata.org/entity/Q66815037,Quinta de São Miguel,Point(-9.168455 38.675552),,71543
http://www.wikidata.org/entity/Q66815038,Quinta de Santo António da Bela Vista,Point(-9.168403 38.67195),,71544
http://www.wikidata.org/entity/Q66815039,Quinta de Santa Rita (incluindo a Casa de Fresco e o poço),Point(-9.168429 38.673751),,71545
http://www.wikidata.org/entity/Q66815040,"Solar da Quinta de Nossa Senhora da Conceição (incluindo celeiro, pombal, nora e jardim)",Point(-9.221129 38.663363),,71603
http://www.wikidata.org/entity/Q66815041,Quinta de São Francisco de Borja,Point(-9.158183 38.680417),,71604
http://www.wikidata.org/entity/Q66815042,Estação arqueológica da Quinta do Almaraz,Point(-9.152400016 38.686035156),,71707
http://www.wikidata.org/entity/Q66815043,Capela de São Tomás de Aquino,Point(-9.210844 38.667062),,74206
http://www.wikidata.org/entity/Q66815044,Pelourinho de Almada,Point(-9.228895 38.645275),,74831
http://www.wikidata.org/entity/Q66815045,Quinta de São Lourenço,Point(-9.18352 38.678706),,74832
http://www.wikidata.org/entity/Q66815046,Igreja de Nossa Senhora da Graça de Palhais,Point(-9.049319 38.626229),,70349
http://www.wikidata.org/entity/Q66815048,Real Fábrica de Vidros de Coina,Point(-9.0423 38.592459),,72341
http://www.wikidata.org/entity/Q66815049,Igreja Matriz de Grândola,Point(-8.568313 38.175802),,71376
http://www.wikidata.org/entity/Q66815050,Necrópole de cistas das Casas Velhas,Point(-8.730632 38.119186),,72932
http://www.wikidata.org/entity/Q66815051,Dólmen da Pedra Branca,Point(-8.723739 38.112914),,72933
http://www.wikidata.org/entity/Q66815052,Sítio arqueológico romano do Cerrado do Castelo,Point(-8.567421 38.172516),,74978
http://www.wikidata.org/entity/Q66815053,Ermida de Nossa Senhora do Rosário,Point(-9.010919 38.677908),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20do%20Ros%C3%A1rio.jpg,70769
http://www.wikidata.org/entity/Q66815054,Capela da Santa Casa da Misericórdia de Alhos Vedros,Point(-9.017682 38.656073),,71045
http://www.wikidata.org/entity/Q66815055,Igreja Paroquial de Nossa Senhora da Boa Viagem,Point(-8.993815 38.654395),,72609
http://www.wikidata.org/entity/Q66815056,Capela da Igreja de São Lourenço (Alhos Vedros),Point(-9.025867 38.654651),,74754
http://www.wikidata.org/entity/Q66815057,Fontanário de Pegões Velhos,Point(-8.666322 38.679826),,71063
